,discarded,sigmoid,continuous
6249,HPCA_2,,
6250,RAE1_1,,
6251,NDFIP2_1,,
6252,TMEM251_1,,
6253,IFNAR2_2,,
6254,MBTPS1_2,,
6255,MSMO1_1,,
6256,GAS2_1,,
6257,TAGLN_1,,
6258,HIC1_2,,
6259,IL6R_1,,
6260,CNFN_1,,
6261,TLE6_1,,
6262,KIF12_2,,
6263,ZNF451_3,,
6264,TGIF2_2,,
6265,PINK1_1,,
6266,ANP32E_1,,
6267,TRPC3_1,,
6268,CASP7_1,,
6269,FAHD1_2,,
6270,ITGA9_1,,
6271,CISD2_2,,
6272,CASKIN1_1,,
6273,RNF126_1,,
6274,CUEDC1_2,,
6275,CIB2_2,,
6276,ERI3_1,,
6277,VLDLR_1,,
6278,PDE4D_5,,
6279,SLIT3_2,,
6280,PPIC_1,,
6281,SCLT1_1,,
6282,FGF11_3,,
6283,TAF6L_1,,
6284,SLC17A6_2,,
6285,ATP6V0A4_1,,
6286,GTF2E2_3,,
6287,HERPUD2_2,,
6288,OTUD7B_1,,
6289,ADGRB2_1,,
6290,TTC39A_3,,
6291,AP1AR_1,,
6292,NPAS1_2,,
6293,NPRL2_2,,
6294,DNAH6_1,,
6295,SYT6_1,,
6296,NDUFB1_3,,
6297,HAND2_1,,
6298,PCGF6_1,,
6299,HCLS1_1,,
6300,SNX14_1,,
6301,ZNF615_1,,
6302,RNPC3_1,,
6303,PTGR1_2,,
6304,ADAMTSL4_1,,
6305,MME_2,,
6306,FCRLA_1,,
6307,AFF4_2,,
6308,SNX7_2,,
6309,FRZB_1,,
6310,SNX18_1,,
6311,SLC35A3_3,,
6312,ZMYM5_1,,
6313,POLR2C_1,,
6314,ZNF709_1,,
6315,SWT1_2,,
6316,SMARCAL1_1,,
6317,CCND3_2,,
6318,ATP6V0C_2,,
6319,ONECUT1_1,,
6320,SUSD3_1,,
6321,GLIPR2_1,,
6322,STRAP_1,,
6323,CLDN11_6,,
6324,SMOC2_1,,
6325,RGS6_2,,
6326,KLHL25_1,,
6327,CTDSPL_1,,
6328,THBS4_2,,
6329,RING1_1,,
6330,TCN1_1,,
6331,NLGN1_4,,
6332,ARID5A_2,,
6333,EGR3_1,,
6334,EEF1D_1,,
6335,CLSTN1_1,,
6336,RNF185_1,,
6337,GALNT10_2,,
6338,ELOVL4_1,,
6339,PDE4DIP_2,,
6340,CAPN10_1,,
6341,MYO10_2,,
6342,SF3A3_2,,
6343,PNMAL1_1,,
6344,KLK7_3,,
6345,TRIP12_3,,
6346,FBRSL1_1,,
6347,PPIL1_1,,
6348,CHST2_1,,
6349,SCN7A_1,,
6350,C9orf9_1,,
6351,RUNX1_1,,
6352,ZNF774_1,,
6353,HSPA13_1,,
6354,ZNF200_1,,
6355,WSCD1_4,,
6356,PAM16_1,,
6357,PHF21B_1,,
6358,NAMPT_1,,
6359,TMEM143_1,,
6360,DAGLA_3,,
6361,MAP3K9_1,,
6362,MYL5_2,,
6363,ADGRV1_1,,
6364,SEZ6L_2,,
6365,RNF34_1,,
6366,FRMD4A_1,,
6367,EIF4EBP1_1,,
6368,MZF1_1,,
6369,PSMD9_1,,
6370,HS3ST2_1,,
6371,KIAA1614_1,,
6372,METAP1_1,,
6373,CDK6_1,,
6374,LSM14B_1,,
6375,PCNP_1,,
6376,PDE8B_3,,
6377,LRRC45_1,,
6378,FAM212A_1,,
6379,CIITA_1,,
6380,MDP1_1,,
6381,RASL10A_1,,
6382,KIAA1324_1,,
6383,CLCN6_1,,
6384,PPP1R14A_1,,
6385,LIMS1_5,,
6386,PARP15_1,,
6387,TPM4_2,,
6388,MECOM_2,,
6389,ALDH3A2_1,,
6390,ZNF44_1,,
6391,KLC1_1,,
6392,MPZL2_1,,
6393,SHOX2_2,,
6394,GALNT12_1,,
6395,ZAP70_1,,
6396,ABCA7_1,,
6397,SREK1_1,,
6398,PLXDC2_3,,
6399,ARPC4_8,,
6400,KNSTRN_2,,
6401,PRPF31_1,,
6402,RUNX1T1_4,,
6403,MTR_1,,
6404,CHMP2A_1,,
6405,RUNDC3B_1,,
6406,KIAA1967_1,,
6407,PKP1_1,,
6408,GLCE_1,,
6409,BMP3_2,,
6410,SLC27A3_3,,
6411,ZKSCAN8_2,,
6412,TTYH1_2,,
6413,PTHLH_1,,
6414,TAF4B_1,,
6415,RHOBTB1_2,,
6416,GINS3_1,,
6417,HRH2_2,,
6418,SOX5_2,,
6419,CDC73_1,,
6420,IL1RN_2,,
6421,EDEM1_2,,
6422,CMPK2_1,,
6423,NDST2_4,,
6424,PPBP_1,,
6425,INPP5A_1,,
6426,PLXDC1_1,,
6427,MAF_2,,
6428,TASP1_1,,
6429,LHX2_1,,
6430,FBXO38_1,,
6431,CC2D1B_1,,
6432,COL7A1_1,,
6433,FAM228B_3,,
6434,FEM1C_1,,
6435,PDLIM2_6,,
6436,MRPS24_1,,
6437,BAG6_2,,
6438,SEMA3E_3,,
6439,HBA1_2,,
6440,EPHA5_1,,
6441,NFIA_2,,
6442,CERS1_4,,
6443,DISP1_1,,
6444,RDH11_1,,
6445,RNASEK_2,,
6446,HMGB1_3,,
6447,FAIM2_1,,
6448,CACNA2D3_1,,
6449,LTA4H_1,,
6450,SPATA20_2,,
6451,MYO1A_1,,
6452,NDUFAF7_1,,
6453,FBXO48_1,,
6454,CHD3_3,,
6455,DNAH9_1,,
6456,ZBTB44_1,,
6457,CSRNP2_1,,
6458,STAU1_1,,
6459,FBXO34_1,,
6460,ITIH5_1,,
6461,TMCC2_3,,
6462,ZNF213_1,,
6463,SCN4B_2,,
6464,IGSF3_2,,
6465,DUOX1_2,,
6466,GOSR1_1,,
6467,SDHAF2_1,,
6468,GAD2_3,,
6469,ZNF417_1,,
6470,EFEMP2_1,,
6471,IL11RA_2,,
6472,WDR1_2,,
6473,CCDC66_1,,
6474,CADM3_2,,
6475,TFB1M_1,,
6476,H1F5_1,,
6477,SETMAR_1,,
6478,BRI3_1,,
6479,NT5C3A_1,,
6480,XPC_1,,
6481,CLIP1_3,,
6482,C16orf62_1,,
6483,CLDN15_1,,
6484,AIF1_1,,
6485,URGCP_1,,
6486,AFF1_3,,
6487,ATP6V1G1_1,,
6488,IGSF3_1,,
6489,ABCG1_5,,
6490,PITX2_2,,
6491,HSD17B12_1,,
6492,ITM2B_1,,
6493,CWF19L2_1,,
6494,LGALS7B_1,,
6495,NCOA7_3,,
6496,SPAG5_1,,
6497,ERCC3_2,,
6498,KIF26A_2,,
6499,DDX51_1,,
6500,CCDC71_1,,
6501,COA5_1,,
6502,FZD6_1,,
6503,NPTN_2,,
6504,ROMO1_1,,
6505,GLT8D1_1,,
6506,SLC26A10_1,,
6507,SEPT8_3,,
6508,CCDC189_1,,
6509,PON2_1,,
6510,GPN1_1,,
6511,NEFL_1,,
6512,PTF1A_1,,
6513,GPM6A_1,,
6514,MAPKBP1_1,,
6515,LMO3_5,,
6516,FBXO21_1,,
6517,SELENBP1_1,,
6518,FAM46C_2,,
6519,ANKRD33_2,,
6520,WDR70_2,,
6521,BMI1_3,,
6522,NOXO1_1,,
6523,SAYSD1_1,,
6524,ATP6V1H_1,,
6525,DAGLA_1,,
6526,SIAH1_1,,
6527,SETD3_1,,
6528,DAD1_1,,
6529,TRIM41_2,,
6530,CALD1_3,,
6531,DSC1_2,,
6532,ZBED4_2,,
6533,TMEM64_2,,
6534,MAMDC4_4,,
6535,PTPN7_1,,
6536,CCNG1_1,,
6537,CDKAL1_2,,
6538,ZNF568_1,,
6539,GREB1_5,,
6540,NDNF_2,,
6541,ARMC10_2,,
6542,FGFRL1_1,,
6543,ZNF599_1,,
6544,PSMB5_2,,
6545,VSTM2L_1,,
6546,GNE_2,,
6547,LRRC42_3,,
6548,GPC6_1,,
6549,STRA13_1,,
6550,ATL1_2,,
6551,PFKFB2_1,,
6552,IFIT5_1,,
6553,OBSL1_1,,
6554,FAM111B_1,,
6555,PDRG1_1,,
6556,DLG4_4,,
6557,PAX6_2,,
6558,ZNF668_3,,
6559,VPS13C_1,,
6560,RECK_1,,
6561,TMEM64_1,,
6562,CIART_2,,
6563,ZNF652_3,,
6564,SWI5_1,,
6565,ACHE_3,,
6566,KLHL2_1,,
6567,HES6_1,,
6568,SORT1_1,,
6569,ANKRD39_2,,
6570,CCDC50_2,,
6571,NRG1_7,,
6572,MRTO4_1,,
6573,MTRF1L_1,,
6574,CASKIN2_1,,
6575,MDP1_2,,
6576,ABCC4_1,,
6577,ZNF76_1,,
6578,COL8A1_1,,
6579,TTLL3_3,,
6580,LYRM2_1,,
6581,C22orf39_1,,
6582,TLX1_1,,
6583,FEZF1_1,,
6584,RETSAT_1,,
6585,SPTLC3_1,,
6586,RP9_1,,
6587,MSRB1_1,,
6588,MAPRE2_1,,
6589,TERF1_1,,
6590,COBLL1_1,,
6591,C11orf80_1,,
6592,TES_1,,
6593,PHF24_3,,
6594,RANBP3L_1,,
6595,PPDPF_2,,
6596,MOCS1_1,,
6597,RIC1_1,,
6598,OSBPL1A_2,,
6599,SMAP1_3,,
6600,CDC26_1,,
6601,SLC25A17_1,,
6602,NCOA2_2,,
6603,FBXO32_1,,
6604,EML1_2,,
6605,MOB4_3,,
6606,TBCEL_1,,
6607,ELANE_1,,
6608,ICAM5_2,,
6609,FPGT_1,,
6610,PI4K2B_2,,
6611,CES1_1,,
6612,EPHB2_1,,
6613,TCTE3_1,,
6614,UMPS_1,,
6615,PLAGL1_2,,
6616,PIWIL4_2,,
6617,SOS2_2,,
6618,TRPT1_2,,
6619,HOXB5_2,,
6620,SIRPA_3,,
6621,RAB27A_1,,
6622,EDRF1_1,,
6623,SLC22A1_1,,
6624,PLEKHH2_1,,
6625,EPB41L1_1,,
6626,SYNM_1,,
6627,RNASEH2A_1,,
6628,TREX1_1,,
6629,POLR1E_1,,
6630,PEX16_2,,
6631,BEGAIN_2,,
6632,NUDT1_3,,
6633,ECE2_2,,
6634,JAK3_1,,
6635,APLP1_1,,
6636,MCMBP_2,,
6637,MBP_1,,
6638,VPS13D_1,,
6639,ILDR1_1,,
6640,MRPS23_1,,
6641,ERC2_1,,
6642,HPS1_1,,
6643,SEZ6_1,,
6644,TMEM38B_2,,
6645,SLC35F1_1,,
6646,EIF4H_1,,
6647,CRIP1_2,,
6648,STAU2_3,,
6649,ZFAT_2,,
6650,EPB41L4B_1,,
6651,MARCH4_2,,
6652,TUBB2B_1,,
6653,ATL1_1,,
6654,TEX261_1,,
6655,GRM1_2,,
6656,ZNF668_2,,
6657,ARMC10_1,,
6658,HERC1_1,,
6659,ABCA3_4,,
6660,LMNTD2_1,,
6661,PRDM13_1,,
6662,ANO3_2,,
6663,P3H4_3,,
6664,TRIP12_1,,
6665,FBXO6_2,,
6666,RBM24_1,,
6667,SCD_3,,
6668,FOXJ2_1,,
6669,ITGA3_1,,
6670,SCLY_1,,
6671,DSCR3_1,,
6672,ZDHHC4_1,,
6673,PDCD6IP_1,,
6674,TDRD3_2,,
6675,PDCD10_1,,
6676,POLR3K_1,,
6677,TMTC3_1,,
6678,ZNF530_1,,
6679,PHF1_1,,
6680,PLEKHA1_1,,
6681,JAG2_1,,
6682,KCND2_1,,
6683,TUFT1_1,,
6684,WDR63_1,,
6685,TMEM50B_2,,
6686,CHST13_1,,
6687,RALBP1_2,,
6688,DCBLD2_2,,
6689,ABCD2_1,,
6690,SPIN1_4,,
6691,PCSK2_1,,
6692,LTBP4_2,,
6693,FAM98C_1,,
6694,RFX6_1,,
6695,NADK2_1,,
6696,C14orf79_1,,
6697,NIM1K_1,,
6698,ZNF69_2,,
6699,PTPN18_1,,
6700,SMAD6_3,,
6701,CHST8_1,,
6702,PNPLA6_4,,
6703,FKBP10_2,,
6704,TFDP1_1,,
6705,SEC61A2_1,,
6706,USB1_1,,
6707,ATXN1_1,,
6708,TJP1_2,,
6709,ALDH9A1_1,,
6710,SYNE1_3,,
6711,LRCOL1_1,,
6712,LYRM7_1,,
6713,PNMT_1,,
6714,PCP4L1_1,,
6715,CBLN3_2,,
6716,ESYT3_1,,
6717,RPP21_1,,
6718,APOE_1,,
6719,PHF13_1,,
6720,HTR2B_1,,
6721,RBCK1_2,,
6722,WDR62_3,,
6723,ATAD2_2,,
6724,MGME1_3,,
6725,CSGALNACT1_1,,
6726,RRM1_1,,
6727,OLFML2B_1,,
6728,IRX3_1,,
6729,KPNA4_2,,
6730,SNAP91_1,,
6731,GALM_1,,
6732,USH2A_1,,
6733,LCLAT1_1,,
6734,FARP1_4,,
6735,NEFH_1,,
6736,EPB41L1_2,,
6737,KCNMA1_1,,
6738,PTP4A3_1,,
6739,CCDC106_1,,
6740,NBL1_2,,
6741,C9orf116_2,,
6742,GPD1L_1,,
6743,FBXO24_2,,
6744,PNPO_1,,
6745,LMO4_2,,
6746,ANLN_3,,
6747,RGS7BP_1,,
6748,PDGFRA_2,,
6749,RFXANK_2,,
6750,NEXN_2,,
6751,GDPD4_1,,
6752,MAP1LC3A_1,,
6753,AGA_1,,
6754,B3GNT7_1,,
6755,NTNG1_3,,
6756,RNASET2_2,,
6757,MLNR_1,,
6758,TRAP1_1,,
6759,NABP2_2,,
6760,S1PR1_1,,
6761,TMEM56_3,,
6762,C12orf75_2,,
6763,FAM168B_1,,
6764,RELL2_2,,
6765,BAZ2B_2,,
6766,PLK1_1,,
6767,ATM_3,,
6768,REM2_2,,
6769,LYST_2,,
6770,VCAN_3,,
6771,PC_1,,
6772,SLC39A8_3,,
6773,ATP8B3_1,,
6774,DAW1_1,,
6775,CHRNG_1,,
6776,SIRT1_1,,
6777,MFSD13A_1,,
6778,RAB35_1,,
6779,PAK1IP1_2,,
6780,FBXO34_2,,
6781,CBLN1_1,,
6782,SMARCE1_1,,
6783,CYB5R3_2,,
6784,HDAC3_1,,
6785,E4F1_1,,
6786,ZNF347_1,,
6787,ZNF593_1,,
6788,TBC1D7_1,,
6789,WDR82_3,,
6790,ST8SIA1_1,,
6791,ANXA4_1,,
6792,PPME1_1,,
6793,SEC14L4_1,,
6794,RELT_2,,
6795,NR1D2_1,,
6796,GBX1_1,,
6797,FSTL3_1,,
6798,TIMP2_1,,
6799,SDHD_1,,
6800,PPFIBP2_1,,
6801,ZNF623_2,,
6802,GBA2_1,,
6803,HS1BP3_1,,
6804,CCDC191_1,,
6805,GAB1_2,,
6806,RAB36_2,,
6807,UBE2D1_1,,
6808,KIF2A_1,,
6809,SUPT3H_1,,
6810,MAP6_2,,
6811,SH2D3A_1,,
6812,PPA2_1,,
6813,SLC16A6_3,,
6814,CCDC41_2,,
6815,SPAG9_1,,
6816,C15orf58_1,,
6817,ULK4_1,,
6818,NFASC_3,,
6819,USP12_1,,
6820,SNTA1_1,,
6821,MME_1,,
6822,TAGLN2_3,,
6823,SRF_1,,
6824,CLIC5_3,,
6825,CDNF_1,,
6826,SAMD4A_3,,
6827,RPS6KC1_1,,
6828,ZNF649_3,,
6829,EIF2D_1,,
6830,PDE1B_3,,
6831,ZDHHC22_1,,
6832,DHRS12_1,,
6833,C6orf62_1,,
6834,ZNF276_1,,
6835,ZBTB39_1,,
6836,ACLY_2,,
6837,NEURL1_2,,
6838,ZNF43_2,,
6839,CAPN7_1,,
6840,VTN_1,,
6841,NMRK2_2,,
6842,ATP6V0A1_1,,
6843,SLITRK5_1,,
6844,LRRN3_1,,
6845,CALM2_1,,
6846,CCDC94_1,,
6847,PRDM5_2,,
6848,UQCR11_1,,
6849,PGBD5_1,,
6850,RTFDC1_1,,
6851,LMCD1_1,,
6852,C14orf39_3,,
6853,EAF2_1,,
6854,SLC1A2_3,,
6855,FAM234A_1,,
6856,OCIAD1_2,,
6857,TTLL1_1,,
6858,ESPN_1,,
6859,RPIA_1,,
6860,WNT1_1,,
6861,C21orf2_1,,
6862,ATXN2L_1,,
6863,ARL4_1,,
6864,GABRA2_2,,
6865,NRP2_1,,
6866,ZNF768_1,,
6867,STOX1_1,,
6868,TP53RK_1,,
6869,RNGTT_2,,
6870,WDR72_2,,
6871,GUCY1A2_2,,
6872,SAR1B_1,,
6873,S1PR1_3,,
6874,ZNF512B_1,,
6875,LTBP2_1,,
6876,NBEA_1,,
6877,PLEKHO1_2,,
6878,POLR3D_1,,
6879,NIN_3,,
6880,SLC29A2_2,,
6881,SOD2_2,,
6882,EFS_5,,
6883,RRP15_1,,
6884,HDAC4_1,,
6885,LGI4_3,,
6886,NDFIP1_2,,
6887,PDE4DIP_3,,
6888,CTSV_1,,
6889,BRCA1_4,,
6890,PITX2_3,,
6891,EXTL3_1,,
6892,KCNV1_1,,
6893,PBX3_1,,
6894,APBB1IP_1,,
6895,NLGN1_2,,
6896,RARB_4,,
6897,ARAP1_1,,
6898,CASC5_1,,
6899,GEMIN5_1,,
6900,ATG5_1,,
6901,WASL_1,,
6902,ATP8B2_3,,
6903,ZIC5_1,,
6904,COBLL1_2,,
6905,BNC2_1,,
6906,CTNNAL1_1,,
6907,PYGL_2,,
6908,SURF6_1,,
6909,FOXI2_1,,
6910,KIAA1967_2,,
6911,STAT5A_5,,
6912,PDE6B_3,,
6913,MOB3C_1,,
6914,ART5_2,,
6915,NUS1_1,,
6916,GPR182_1,,
6917,RCAN1_1,,
6918,NHLRC3_1,,
6919,FAM124A_1,,
6920,MSX2_1,,
6921,METRNL_1,,
6922,C8orf46_1,,
6923,ZMYM5_2,,
6924,DEXI_1,,
6925,PNLIP_2,,
6926,BMP8A_1,,
6927,CFAP74_1,,
6928,MOV10_1,,
6929,PRAC1_1,,
6930,CEP85L_2,,
6931,GADL1_1,,
6932,ZNF462_5,,
6933,HSPB11_3,,
6934,PTH1R_2,,
6935,SNAPC2_3,,
6936,SEMA6D_3,,
6937,LYAR_1,,
6938,TLR4_4,,
6939,CACTIN_1,,
6940,APBB1_1,,
6941,CHERP_2,,
6942,SHROOM3_2,,
6943,SH3YL1_2,,
6944,CCDC42_2,,
6945,SLC39A10_3,,
6946,ZBTB12_1,,
6947,GRAMD1B_1,,
6948,FNIP1_1,,
6949,GSC_2,,
6950,CXCL12_1,,
6951,CRIP1_4,,
6952,MRPL55_1,,
6953,ATRIP_1,,
6954,SPDL1_1,,
6955,LYST_1,,
6956,HSPA4L_1,,
6957,EVPLL_2,,
6958,WSCD2_2,,
6959,PPP1R18_1,,
6960,RPL27_2,,
6961,SRD5A1_1,,
6962,MYOC_1,,
6963,FAM76B_2,,
6964,FNDC3A_2,,
6965,TGDS_1,,
6966,CFLAR_6,,
6967,MAPK8IP3_1,,
6968,TNIP1_1,,
6969,FADS2_5,,
6970,RILPL2_2,,
6971,CNTNAP4_5,,
6972,ARAP3_2,,
6973,F13A1_1,,
6974,CYB561D2_3,,
6975,FIP1L1_1,,
6976,RRAGD_2,,
6977,GREM1_1,,
6978,RCBTB1_1,,
6979,ETV3_1,,
6980,SATB1_6,,
6981,MTF1_1,,
6982,GPR149_1,,
6983,C19orf70_1,,
6984,CNOT10_2,,
6985,TRMT5_1,,
6986,ZFPM2_1,,
6987,AKIRIN1_1,,
6988,ITGA8_3,,
6989,RIOK1_2,,
6990,ASTE1_1,,
6991,EXOSC8_1,,
6992,LIFR_1,,
6993,CIDEC_1,,
6994,NREP_3,,
6995,CD109_1,,
6996,CFAP58_2,,
6997,PSMD7_1,,
6998,C5orf15_1,,
6999,DAB2_3,,
7000,TRAPPC2L_1,,
7001,PRSS54_1,,
7002,NAGLU_1,,
7003,CEP290_2,,
7004,NTRK2_3,,
7005,CLDN5_1,,
7006,VPS25_1,,
7007,ENPP3_1,,
7008,FLVCR1_1,,
7009,ZNF649_1,,
7010,NIPAL3_1,,
7011,TMEM107_2,,
7012,ZNF197_2,,
7013,PANK4_1,,
7014,ENDOD1_1,,
7015,NDUFC1_1,,
7016,PSMB4_1,,
7017,RAB6B_1,,
7018,FBXL6_1,,
7019,MRPS15_1,,
7020,CD79A_2,,
7021,TCF3_2,,
7022,HELZ2_1,,
7023,ANKRD10_1,,
7024,XPA_1,,
7025,HM13_1,,
7026,PDE7A_2,,
7027,VWC2L_1,,
7028,PSTPIP2_1,,
7029,FAM89B_2,,
7030,RASAL2_2,,
7031,EPHB2_2,,
7032,ALDH2_2,,
7033,NIPSNAP3B_1,,
7034,MVB12A_2,,
7035,CD63_3,,
7036,PIGU_1,,
7037,TLX2_2,,
7038,PIFO_1,,
7039,MTG2_1,,
7040,GLMP_1,,
7041,GNG11_1,,
7042,PHKB_1,,
7043,CRIM1_1,,
7044,FAM50B_1,,
7045,TUBB4A_1,,
7046,TRABD2B_1,,
7047,CHST4_1,,
7048,ARHGAP1_1,,
7049,SMAGP_2,,
7050,C6orf203_2,,
7051,SMC4_2,,
7052,RAB32_1,,
7053,MAPKAPK3_3,,
7054,HAUS3_1,,
7055,DHRS4L2_2,,
7056,TRPC4_1,,
7057,C14orf1_2,,
7058,NR3C1_1,,
7059,INSR_1,,
7060,ACAD8_1,,
7061,RIT2_1,,
7062,RSRC1_2,,
7063,SBDS_1,,
7064,AGO4_3,,
7065,SLC8A3_2,,
7066,PRR19_1,,
7067,CCNB1IP1_1,,
7068,TMEM176B_2,,
7069,RSPO1_2,,
7070,RNF32_1,,
7071,NCDN_2,,
7072,SPAG7_4,,
7073,RPUSD2_1,,
7074,MCOLN1_1,,
7075,METTL5_1,,
7076,IGDCC3_1,,
7077,RSPH1_1,,
7078,VHL_1,,
7079,RSU1_1,,
7080,MT1F_1,,
7081,CD83_1,,
7082,TRIM6_2,,
7083,FDFT1_1,,
7084,COBLL1_3,,
7085,CAMTA1_1,,
7086,DNAH14_1,,
7087,P4HA2_1,,
7088,STARD9_1,,
7089,SYNE1_7,,
7090,WDR83OS_1,,
7091,EGLN2_1,,
7092,AURKA_2,,
7093,CBX6_1,,
7094,FAAH_1,,
7095,MTDH_1,,
7096,COMMD10_1,,
7097,HMHA1_2,,
7098,FOXF2_2,,
7099,TSHZ3_2,,
7100,STAU2_1,,
7101,MARCKSL1_1,,
7102,ZKSCAN8_1,,
7103,PDE1C_1,,
7104,JKAMP_1,,
7105,PLSCR3_4,,
7106,RUBCN_1,,
7107,ELMO1_1,,
7108,THEM4_2,,
7109,PPFIA3_3,,
7110,NIP7_1,,
7111,EFNA3_2,,
7112,OSGIN2_1,,
7113,PTPRR_3,,
7114,BBS7_1,,
7115,ENPP3_2,,
7116,PON2_2,,
7117,KCNK2_4,,
7118,RFTN1_2,,
7119,VPS39_1,,
7120,LBH_1,,
7121,F2R_1,,
7122,TFAP2C_1,,
7123,ZNF433_3,,
7124,HDAC4_3,,
7125,MFN2_1,,
7126,CYB5D2_2,,
7127,TAF5L_1,,
7128,RCHY1_1,,
7129,CUX2_1,,
7130,MICB_1,,
7131,BICD1_2,,
7132,FZD3_1,,
7133,BRE_2,,
7134,C8orf76_1,,
7135,DCTN2_1,,
7136,ABCC5_1,,
7137,MCF2L2_2,,
7138,JMJD6_1,,
7139,PYY_2,,
7140,ARFIP1_2,,
7141,ZDBF2_1,,
7142,SSX2IP_1,,
7143,MFSD10_1,,
7144,NEURL2_1,,
7145,SYT4_2,,
7146,DDOST_1,,
7147,C12orf57_1,,
7148,MXD1_1,,
7149,WRNIP1_2,,
7150,C1orf194_1,,
7151,COPB2_1,,
7152,B4GALNT4_1,,
7153,FAM91A1_1,,
7154,CDH2_1,,
7155,EXOSC2_1,,
7156,CXCR4_2,,
7157,ID4_1,,
7158,RASGEF1A_1,,
7159,PLXNA1_2,,
7160,EYA1_3,,
7161,ANTXR2_5,,
7162,JAKMIP2_1,,
7163,PEX10_1,,
7164,MVB12A_1,,
7165,SFXN1_1,,
7166,MFSD3_2,,
7167,TMEFF2_2,,
7168,TNFAIP3_5,,
7169,CCDC105_1,,
7170,FCHSD2_1,,
7171,CENPW_1,,
7172,PDK4_1,,
7173,MYC_5,,
7174,RYR1_1,,
7175,CHRNA4_2,,
7176,ADIPOR1_1,,
7177,CMTM8_1,,
7178,ADCK2_1,,
7179,NKTR_2,,
7180,CDR2L_1,,
7181,TUBGCP6_1,,
7182,AGRN_1,,
7183,EYA2_2,,
7184,MAP3K20_1,,
7185,WNT3A_1,,
7186,IL11_1,,
7187,RIMKLB_1,,
7188,CPZ_1,,
7189,ACVRL1_3,,
7190,JPH3_1,,
7191,NFIA_3,,
7192,PIDD1_2,,
7193,PRKRIP1_1,,
7194,EFNB3_1,,
7195,NR1H3_2,,
7196,KIAA1109_1,,
7197,E2F5_3,,
7198,SLC22A17_1,,
7199,SLC22A11_2,,
7200,ZNF808_1,,
7201,TPM4_1,,
7202,MIDN_1,,
7203,RUNDC3A_1,,
7204,CRIP3_1,,
7205,ZBTB16_2,,
7206,MAP3K12_3,,
7207,CHST3_3,,
7208,FNDC5_1,,
7209,C16orf46_3,,
7210,MGP_1,,
7211,THUMPD3_1,,
7212,PAX5_1,,
7213,MRPL12_1,,
7214,CCDC64_1,,
7215,ISY1_2,,
7216,FAM163A_1,,
7217,STAM2_1,,
7218,ADAM23_1,,
7219,FSIP1_1,,
7220,DENND2A_1,,
7221,HMHA1_3,,
7222,PROM1_2,,
7223,ZFP82_1,,
7224,CHAC1_2,,
7225,RRN3_1,,
7226,CMYA5_1,,
7227,MED13L_2,,
7228,TFDP1_3,,
7229,SPR_1,,
7230,CEP162_1,,
7231,ABHD8_1,,
7232,MAATS1_1,,
7233,CALCOCO2_1,,
7234,CCDC115_1,,
7235,ABCB6_3,,
7236,C15orf65_1,,
7237,SLC47A1_1,,
7238,DLX4_3,,
7239,GUCY1A2_1,,
7240,MYOZ1_1,,
7241,C18orf54_1,,
7242,OPCML_2,,
7243,ANKRD42_2,,
7244,RPL29_1,,
7245,C3orf38_1,,
7246,ERAP1_3,,
7247,CPQ_1,,
7248,SH3PXD2B_1,,
7249,CPLX2_1,,
7250,RPS27A_2,,
7251,GOLGA3_3,,
7252,OTUD7B_2,,
7253,EPO_1,,
7254,FRMD8_1,,
7255,PIK3R2_1,,
7256,DPY19L2_1,,
7257,SFXN4_1,,
7258,PDSS2_1,,
7259,ESRRA_2,,
7260,BMPR1B_1,,
7261,CACNA1G_2,,
7262,PDGFC_1,,
7263,DFNA5_1,,
7264,SLC35E4_2,,
7265,SLC39A6_1,,
7266,COLCA2_3,,
7267,GOLGB1_1,,
7268,GXYLT1_2,,
7269,FAM20C_1,,
7270,CAPZA1_1,,
7271,UNC5B_2,,
7272,SYBU_1,,
7273,TBXAS1_2,,
7274,ADAM8_1,,
7275,DNAJC5_5,,
7276,GSTM4_1,,
7277,FAM131B_3,,
7278,SLC22A3_2,,
7279,HAUS3_2,,
7280,TUB_2,,
7281,PRTG_1,,
7282,HOXB5_1,,
7283,KCTD1_2,,
7284,KIAA0556_1,,
7285,C10orf67_1,,
7286,BAHD1_1,,
7287,MAPK3_2,,
7288,PFKFB3_2,,
7289,FNTB_1,,
7290,BRAP_1,,
7291,STIL_1,,
7292,FAM163A_2,,
7293,HNRNPUL2_1,,
7294,KNDC1_1,,
7295,CAV1_2,,
7296,HOXC4_1,,
7297,FLII_1,,
7298,RORA_1,,
7299,NCOA3_1,,
7300,RBM5_1,,
7301,UBE2V1_2,,
7302,TMEM128_1,,
7303,GNL1_2,,
7304,TMPO_2,,
7305,SYT2_1,,
7306,CISH_2,,
7307,INCA1_1,,
7308,SIT1_1,,
7309,SCP2_2,,
7310,PAX5_2,,
7311,ADAMTS5_2,,
7312,POMP_1,,
7313,EFS_3,,
7314,GPR155_1,,
7315,ABTB1_1,,
7316,DPM1_1,,
7317,AHNAK_1,,
7318,GIPC2_1,,
7319,ZNF429_1,,
7320,TEAD4_1,,
7321,SMG9_2,,
7322,NRXN1_3,,
7323,VPREB1_2,,
7324,C5orf45_1,,
7325,DDAH1_3,,
7326,SVEP1_2,,
7327,ZSCAN29_1,,
7328,SLC40A1_2,,
7329,CPPED1_1,,
7330,OTUB1_1,,
7331,CDK5_1,,
