,sigmoid,discarded,continuous
5750,,,PITPNM2_2
5751,,,CDK2AP1_1
5752,,,KMT5A_2
5753,,,KMT5A_1
5754,,,TMED2_2
5755,,,RILPL2_2
5756,,,RILPL2_1
5757,,,EIF2B1_1
5758,,,GTF2H3_1
5759,,,ATP6V0A2_1
5760,,,CCDC92_2
5761,,,CCDC92_1
5762,,,ZNF664_1
5763,,,SCARB1_2
5764,,,SCARB1_1
5765,,,UBC_3
5766,,,AACS_1
5767,,,SLC15A4_1
5768,,,RIMBP2_1
5769,,,SFSWAP_1
5770,,,MMP17_1
5771,,,DDX51_1
5772,,,FBRSL1_2
5773,,,FBRSL1_1
5774,,,POLE_1
5775,,,PXMP2_1
5776,,,CHFR_1
5777,,,ZNF10_1
5778,,,MPHOSPH8_1
5779,,,ZMYM5_1
5780,,,ZMYM5_2
5781,,,ZMYM2_1
5782,,,ZMYM2_3
5783,,,GJB2_1
5784,,,GJB6_1
5785,,,IFT88_1
5786,,,EEF1AKMT1_1
5787,,,XPO4_1
5788,,,ZDHHC20_1
5789,,,SKA3_2
5790,,,TNFRSF19_2
5791,,,TNFRSF19_3
5792,,,TNFRSF19_1
5793,,,MIPEP_2
5794,,,SPATA13_4
5795,,,SPATA13_1
5796,,,SPATA13_2
5797,,,ATP12A_2
5798,,,ATP12A_1
5799,,,WASF3_1
5800,,,USP12_1
5801,,,GTF3A_1
5802,,,MTIF3_1
5803,,,LNX2_2
5804,,,LNX2_1
5805,,,POLR1D_2
5806,,,PDX1_1
5807,,,FLT3_1
5808,,,FLT1_1
5809,,,POMP_1
5810,,,MTUS2_2
5811,,,MTUS2_3
5812,,,KATNAL1_3
5813,,,KATNAL1_1
5814,,,HMGB1_3
5815,,,USPL1_2
5816,,,USPL1_1
5817,,,MEDAG_1
5818,,,HSPH1_2
5819,,,STARD13_1
5820,,,STARD13_4
5821,,,RFC3_1
5822,,,NBEA_1
5823,,,SPG20_2
5824,,,RFXAP_1
5825,,,EXOSC8_1
5826,,,SUPT20H_1
5827,,,FREM2_1
5828,,,PROSER1_2
5829,,,NHLRC3_1
5830,,,COG6_1
5831,,,WBP4_2
5832,,,WBP4_3
5833,,,WBP4_1
5834,,,NAA16_1
5835,,,AKAP11_2
5836,,,EPSTI1_1
5837,,,EPSTI1_2
5838,,,ENOX1_3
5839,,,LACC1_1
5840,,,NUFIP1_1
5841,,,NUFIP1_2
5842,,,GTF2F2_1
5843,,,ERICH6B_1
5844,,,ZC3H13_1
5845,,,LRRC63_1
5846,,,LRCH1_2
5847,,,ESD_1
5848,,,SUCLA2_2
5849,,,MED4_1
5850,,,SUCLA2_1
5851,,,ITM2B_1
5852,,,FNDC3A_2
5853,,,FNDC3A_3
5854,,,FNDC3A_4
5855,,,MLNR_1
5856,,,RCBTB1_1
5857,,,ARL11_1
5858,,,KCNRG_3
5859,,,TRIM13_1
5860,,,KCNRG_1
5861,,,SPRYD7_2
5862,,,INTS6_2
5863,,,INTS6_1
5864,,,DHRS12_3
5865,,,DHRS12_1
5866,,,DHRS12_4
5867,,,NEK5_1
5868,,,THSD1_1
5869,,,TDRD3_4
5870,,,TDRD3_1
5871,,,TDRD3_2
5872,,,PCDH9_1
5873,,,DACH1_1
5874,,,PIBF1_1
5875,,,KLF5_1
5876,,,TBC1D4_1
5877,,,TBC1D4_2
5878,,,COMMD6_1
5879,,,UCHL3_1
5880,,,LMO7_1
5881,,,LMO7_2
5882,,,FBXL3_1
5883,,,POU4F1_1
5884,,,NDFIP2_1
5885,,,SPRY2_2
5886,,,SLITRK5_1
5887,,,GPC5_1
5888,,,GPC6_1
5889,,,TGDS_1
5890,,,TGDS_2
5891,,,ABCC4_1
5892,,,DZIP1_2
5893,,,DNAJC3_1
5894,,,MBNL2_1
5895,,,FARP1_4
5896,,,FARP1_3
5897,,,FARP1_1
5898,,,FARP1_2
5899,,,TM9SF2_1
5900,,,ZIC2_2
5901,,,PCCA_1
5902,,,TMTC4_1
5903,,,TEX30_1
5904,,,EFNB2_1
5905,,,ARGLU1_1
5906,,,LIG4_2
5907,,,ABHD13_1
5908,,,ABHD13_2
5909,,,RAB20_1
5910,,,FLJ10769_1
5911,,,ING1_3
5912,,,ANKRD10_1
5913,,,ARHGEF7_4
5914,,,ARHGEF7_3
5915,,,ARHGEF7_1
5916,,,MCF2L_3
5917,,,CUL4A_1
5918,,,ADPRHL1_3
5919,,,TMCO3_1
5920,,,RASA3_2
5921,,,GAS6_2
5922,,,RASA3_1
5923,,,CDC16_1
5924,,,CDC16_2
5925,,,UPF3A_1
5926,,,PARP2_1
5927,,,ANG_1
5928,,,RNASE4_1
5929,,,METTL17_1
5930,,,ZNF219_1
5931,,,SALL2_2
5932,,,DAD1_1
5933,,,REM2_2
5934,,,PSMB5_1
5935,,,PPP1R3E_2
5936,,,PABPN1_7
5937,,,SLC22A17_3
5938,,,SLC22A17_2
5939,,,NGDN_1
5940,,,THTPA_1
5941,,,THTPA_2
5942,,,DHRS4L2_1
5943,,,DCAF11_1
5944,,,TM9SF1_2
5945,,,MDP1_2
5946,,,DHRS1_1
5947,,,NOP9_1
5948,,,NFATC4_2
5949,,,KHNYN_1
5950,,,PRKD1_2
5951,,,PRKD1_1
5952,,,SCFD1_1
5953,,,COCH_1
5954,,,AKAP6_2
5955,,,SRP54_1
5956,,,PPP2R3C_3
5957,,,SFTA3_2
5958,,,SFTA3_3
5959,,,NKX2-1_1
5960,,,NKX2-8_1
5961,,,PAX9_1
5962,,,MIA2_1
5963,,,KLHL28_1
5964,,,PRPF39_1
5965,,,FANCM_1
5966,,,RPS29_1
5967,,,RPL36AL_1
5968,,,KLHDC1_1
5969,,,ARF6_1
5970,,,SOS2_2
5971,,,MAP4K5_1
5972,,,ATL1_2
5973,,,ATL1_1
5974,,,SAV1_1
5975,,,NIN_3
5976,,,NIN_1
5977,,,PYGL_1
5978,,,PYGL_2
5979,,,TRIM9_1
5980,,,TRIM9_2
5981,,,TXNDC16_1
5982,,,TXNDC16_2
5983,,,FERMT2_1
5984,,,FERMT2_2
5985,,,CNIH1_1
5986,,,CGRRF1_1
5987,,,SAMD4A_1
5988,,,SAMD4A_3
5989,,,MAPK1IP1L_1
5990,,,FBXO34_2
5991,,,FBXO34_1
5992,,,ATG14_1
5993,,,PELI2_1
5994,,,OTX2_2
5995,,,NAA30_1
5996,,,TIMM9_1
5997,,,KIAA0586_2
5998,,,DAAM1_1
5999,,,L3HYPDH_1
6000,,,JKAMP_1
6001,,,RTN1_1
6002,,,PPM1A_1
6003,,,PPM1A_2
6004,,,SIX1_1
6005,,,MNAT1_2
6006,,,TRMT5_1
6007,,,HIF1A_1
6008,,,RHOJ_1
6009,,,PPP2R5E_1
6010,,,SYNE2_1
6011,,,SYNE2_5
6012,,,AKAP5_2
6013,,,ZBTB25_2
6014,,,ZBTB1_2
6015,,,ZBTB1_1
6016,,,FNTB_1
6017,,,PIGH_1
6018,,,ARG2_1
6019,,,VTI1B_4
6020,,,VTI1B_1
6021,,,DCAF5_3
6022,,,DCAF5_1
6023,,,DCAF5_2
6024,,,GALNT16_2
6025,,,GALNT16_1
6026,,,SLC8A3_1
6027,,,MAP3K9_1
6028,,,PCNX1_1
6029,,,PCNX1_3
6030,,,PCNX1_2
6031,,,RGS6_2
6032,,,RGS6_1
6033,,,PAPLN_1
6034,,,PTGR2_1
6035,,,ENTPD5_1
6036,,,LTBP2_2
6037,,,LTBP2_1
6038,,,AREL1_1
6039,,,FCF1_1
6040,,,NEK9_1
6041,,,JDP2_2
6042,,,JDP2_3
6043,,,C14orf1_2
6044,,,TGFB3_2
6045,,,GPATCH2L_1
6046,,,ESRRB_1
6047,,,VASH1_2
6048,,,VASH1_1
6049,,,ANGEL1_1
6050,,,CIPC_2
6051,,,ZDHHC22_1
6052,,,NRXN3_1
6053,,,DIO2_2
6054,,,TSHR_2
6055,,,GTF2A1_2
6056,,,GALC_1
6057,,,KCNK10_1
6058,,,FOXN3_1
6059,,,KCNK13_1
6060,,,KCNK13_2
6061,,,GPR68_3
6062,,,CCDC88C_2
6063,,,FBLN5_2
6064,,,FBLN5_1
6065,,,FBLN5_3
6066,,,FBLN5_4
6067,,,TRIP11_1
6068,,,ATXN3_1
6069,,,NDUFB1_1
6070,,,NDUFB1_3
6071,,,CPSF2_1
6072,,,SLC24A4_1
6073,,,SLC24A4_2
6074,,,RIN3_1
6075,,,GOLGA5_1
6076,,,ITPK1_1
6077,,,TMEM251_3
6078,,,BTBD7_1
6079,,,PRIMA1_1
6080,,,PRIMA1_3
6081,,,PPP4R4_1
6082,,,GSC_2
6083,,,SYNE3_1
6084,,,BDKRB2_2
6085,,,BDKRB2_1
6086,,,BDKRB1_2
6087,,,AK7_1
6088,,,PAPOLA_1
6089,,,SETD3_1
6090,,,CCNK_1
6091,,,HHIPL1_1
6092,,,CYP46A1_1
6093,,,EML1_2
6094,,,DEGS2_1
6095,,,YY1_2
6096,,,YY1_1
6097,,,BEGAIN_1
6098,,,WDR20_1
6099,,,CINP_1
6100,,,ANKRD9_2
6101,,,TRAF3_2
6102,,,CDC42BPB_1
6103,,,TNFAIP2_1
6104,,,EIF5_1
6105,,,MARK3_1
6106,,,MARK3_2
6107,,,TRMT61A_1
6108,,,BAG5_1
6109,,,APOPT1_1
6110,,,APOPT1_2
6111,,,XRCC3_1
6112,,,KIF26A_2
6113,,,AKT1_1
6114,,,JAG2_1
6115,,,PACS2_4
6116,,,BRF1_1
6117,,,BRF1_3
6118,,,PACS2_2
6119,,,MTA1_1
6120,,,MTA1_3
6121,,,CRIP1_3
6122,,,CRIP1_4
6123,,,CRIP1_1
6124,,,CRIP1_2
6125,,,TMEM121_1
6126,,,CHRNA7_1
6127,,,CHRNA7_2
6128,,,GREM1_1
6129,,,AVEN_1
6130,,,EMC7_1
6131,,,SLC12A6_3
6132,,,SLC12A6_4
6133,,,SLC12A6_2
6134,,,GOLGA8B_1
6135,,,GOLGA8A_3
6136,,,GOLGA8A_1
6137,,,AQR_1
6138,,,SPRED1_2
6139,,,THBS1_1
6140,,,FSIP1_1
6141,,,GPR176_1
6142,,,GPR176_2
6143,,,PAK6_8
6144,,,PAK6_7
6145,,,KNSTRN_2
6146,,,KNSTRN_1
6147,,,BAHD1_3
6148,,,CASC5_1
6149,,,RAD51_1
6150,,,RMDN3_2
6151,,,RMDN3_1
6152,,,ZFYVE19_3
6153,,,NUSAP1_1
6154,,,RPAP1_1
6155,,,MGA_1
6156,,,MAPKBP1_1
6157,,,MAPKBP1_2
6158,,,VPS39_1
6159,,,STARD9_1
6160,,,UBR1_1
6161,,,ZSCAN29_1
6162,,,TP53BP1_2
6163,,,EIF3J_1
6164,,,SPG11_1
6165,,,DUOX2_1
6166,,,DUOXA2_1
6167,,,DUOX2_2
6168,,,DUOX1_3
6169,,,DUOX1_2
6170,,,DUOX1_1
6171,,,C15orf48_2
6172,,,C15orf48_1
6173,,,BLOC1S6_1
6174,,,BLOC1S6_4
6175,,,SQRDL_1
6176,,,MYEF2_3
6177,,,MYEF2_1
6178,,,SLC12A1_1
6179,,,GABPB1_1
6180,,,SPPL2A_1
6181,,,DMXL2_2
6182,,,SCG3_1
6183,,,LYSMD2_3
6184,,,TMOD2_1
6185,,,GNB5_1
6186,,,KIAA1370_4
6187,,,ONECUT1_2
6188,,,ONECUT1_1
6189,,,WDR72_2
6190,,,C15orf65_1
6191,,,DYX1C1_1
6192,,,PRTG_1
6193,,,RFX7_2
6194,,,MNS1_1
6195,,,TCF12_4
6196,,,TCF12_1
6197,,,TCF12_3
6198,,,ALDH1A2_1
6199,,,ALDH1A2_2
6200,,,ALDH1A2_3
6201,,,FAM81A_1
6202,,,FOXB1_1
6203,,,RORA_1
6204,,,TPM1_2
6205,,,RPS27L_1
6206,,,RAB8B_1
6207,,,HERC1_1
6208,,,SNX1_1
6209,,,SNX22_1
6210,,,PPIB_1
6211,,,RBPMS2_1
6212,,,PLEKHO2_4
6213,,,ANKDD1A_2
6214,,,ANKDD1A_1
6215,,,SPG21_2
6216,,,RASL12_2
6217,,,DPP8_1
6218,,,TIPIN_2
6219,,,MAP2K1_1
6220,,,SMAD6_3
6221,,,IQCH_1
6222,,,C15orf61_1
6223,,,FEM1B_1
6224,,,FEM1B_2
6225,,,CORO2B_1
6226,,,GLCE_2
6227,,,GLCE_1
6228,,,KIF23_1
6229,,,SENP8_1
6230,,,SENP8_2
6231,,,PARP6_1
6232,,,HEXA_1
6233,,,ARIH1_1
6234,,,NEO1_2
6235,,,HCN4_1
6236,,,NPTN_1
6237,,,NPTN_2
6238,,,STOML1_3
6239,,,PML_1
6240,,,SEMA7A_1
6241,,,EDC3_1
6242,,,CYP1A1_1
6243,,,CSK_1
6244,,,CSK_2
6245,,,SCAMP5_1
6246,,,C15orf39_1
6247,,,NEIL1_1
6248,,,NEIL1_2
6249,,,MAN2C1_1
6250,,,SIN3A_1
6251,,,PTPN9_3
6252,,,PTPN9_1
6253,,,SNX33_2
6254,,,SNX33_1
6255,,,CSPG4_1
6256,,,UBE2Q2_2
6257,,,UBE2Q2_1
6258,,,FBXO22_1
6259,,,TMEM266_1
6260,,,ISL2_1
6261,,,HMG20A_3
6262,,,LINGO1_1
6263,,,CIB2_1
6264,,,CIB2_2
6265,,,IDH3A_1
6266,,,IREB2_1
6267,,,CHRNA3_1
6268,,,CHRNA3_2
6269,,,ADAMTS7_1
6270,,,CTSH_1
6271,,,ST20_1
6272,,,FAH_1
6273,,,CEMIP_1
6274,,,STARD5_1
6275,,,MEX3B_1
6276,,,MEX3B_2
6277,,,FAM154B_1
6278,,,CPEB1_1
6279,,,AP3B2_1
6280,,,HOMER2_1
6281,,,FAM103A1_1
6282,,,SEC11A_1
6283,,,ZNF592_1
6284,,,KLHL25_1
6285,,,MRPL46_1
6286,,,AEN_2
6287,,,ABHD2_1
6288,,,FANCI_1
6289,,,RHCG_1
6290,,,ANPEP_1
6291,,,CIB1_1
6292,,,C15orf58_1
6293,,,ZNF774_1
6294,,,IQGAP1_2
6295,,,CRTC3_1
6296,,,BLM_1
6297,,,HDDC3_1
6298,,,RCCD1_4
6299,,,SV2B_1
6300,,,ST8SIA2_1
6301,,,RGMA_2
6302,,,NR2F2_1
6303,,,SYNM_1
6304,,,MEF2A_1
6305,,,ADAMTS17_1
6306,,,LRRK1_1
6307,,,POLR3K_1
6308,,,SNRNP25_1
6309,,,HBA1_1
6310,,,HBA1_2
6311,,,FAM234A_3
6312,,,FAM234A_1
6313,,,TMEM8A_1
6314,,,PIGQ_1
6315,,,RAB40C_2
6316,,,C16orf13_1
6317,,,RHBDL1_1
6318,,,WDR24_1
6319,,,FBXL16_1
6320,,,HAGHL_1
6321,,,NARFL_1
6322,,,CHTF18_1
6323,,,CACNA1H_1
6324,,,CACNA1H_2
6325,,,BAIAP3_1
6326,,,BAIAP3_2
6327,,,TSR3_1
6328,,,GNPTG_1
6329,,,MAPK8IP3_1
6330,,,SPSB3_4
6331,,,FAHD1_2
6332,,,HAGH_2
6333,,,MSRB1_1
6334,,,TBL3_1
6335,,,NOXO1_1
6336,,,SYNGR3_1
6337,,,NPW_1
6338,,,NTHL1_1
6339,,,TRAF7_1
6340,,,CASKIN1_1
6341,,,MLST8_1
6342,,,E4F1_1
6343,,,RNPS1_3
6344,,,TBC1D24_1
6345,,,TBC1D24_2
6346,,,AMDHD2_1
6347,,,SRRM2_1
6348,,,FLYWCH2_1
6349,,,FLYWCH1_1
6350,,,KREMEN2_2
6351,,,KREMEN2_1
6352,,,KREMEN2_3
6353,,,PAQR4_1
6354,,,HCFC1R1_2
6355,,,MMP25_1
6356,,,IL32_1
6357,,,ZSCAN10_1
6358,,,ZNF205_1
6359,,,ZNF213_1
6360,,,ZNF200_1
6361,,,ZNF263_1
6362,,,ZSCAN32_1
6363,,,ZSCAN32_2
6364,,,CREBBP_2
6365,,,CREBBP_1
6366,,,ADCY9_3
6367,,,ADCY9_1
6368,,,PAM16_1
6369,,,CORO7_1
6370,,,CDIP1_2
6371,,,CDIP1_1
6372,,,ALG1_2
6373,,,ALG1_1
6374,,,RBFOX1_2
6375,,,CARHSP1_2
6376,,,CARHSP1_1
6377,,,USP7_1
6378,,,C16orf72_1
6379,,,NUBP1_1
6380,,,CIITA_1
6381,,,DEXI_1
6382,,,SOCS1_1
6383,,,LITAF_1
6384,,,CPPED1_1
6385,,,MKL2_2
6386,,,PARN_3
6387,,,NTAN1_1
6388,,,RRN3_1
6389,,,NDE1_1
6390,,,MYH11_3
6391,,,XYLT1_1
6392,,,ARL6IP1_1
6393,,,GDE1_1
6394,,,CCP110_1
6395,,,C16orf62_1
6396,,,C16orf88_2
6397,,,GPRC5B_1
6398,,,DCUN1D3_1
6399,,,LYRM1_5
6400,,,CRYM_1
6401,,,EARS2_1
6402,,,NDUFAB1_1
6403,,,PALB2_1
6404,,,CHP2_2
6405,,,PRKCB_1
6406,,,PRKCB_2
6407,,,ARHGAP17_1
6408,,,ZKSCAN2_1
6409,,,HS3ST4_1
6410,,,KDM8_1
6411,,,NSMCE1_1
6412,,,KIAA0556_1
6413,,,GSG1L_1
6414,,,SGF29_1
6415,,,ATXN2L_1
6416,,,ATXN2L_3
6417,,,ATXN2L_4
6418,,,TUFM_1
6419,,,SH2B1_2
6420,,,SH2B1_1
6421,,,RABEP2_2
6422,,,RABEP2_1
6423,,,NFATC2IP_1
6424,,,CDIPT_1
6425,,,SEZ6L2_2
6426,,,SEZ6L2_1
6427,,,ASPHD1_1
6428,,,ASPHD1_3
6429,,,ASPHD1_2
6430,,,INO80E_2
6431,,,TAOK2_1
6432,,,HIRIP3_1
6433,,,INO80E_1
6434,,,FAM57B_2
6435,,,FAM57B_1
6436,,,ALDOA_3
6437,,,ALDOA_2
6438,,,PPP4C_1
6439,,,YPEL3_1
6440,,,MAPK3_2
6441,,,CORO1A_1
6442,,,CD2BP2_2
6443,,,CD2BP2_1
6444,,,ZNF48_1
6445,,,ZNF768_1
6446,,,ZNF768_3
6447,,,ZNF747_3
6448,,,ZNF764_2
6449,,,ZNF688_1
6450,,,ZNF688_2
6451,,,TMEM265_1
6452,,,PHKG2_1
6453,,,RNF40_2
6454,,,CCDC189_1
6455,,,ZNF629_1
6456,,,ORAI3_1
6457,,,SETD1A_2
6458,,,ZNF668_3
6459,,,ZNF646_1
6460,,,FUS_1
6461,,,PYCARD_1
6462,,,TGFB1I1_2
6463,,,GPT2_1
6464,,,NETO2_1
6465,,,ITFG1_1
6466,,,ITFG1_2
6467,,,PHKB_1
6468,,,SIAH1_1
6469,,,N4BP1_1
6470,,,ZNF423_1
6471,,,NOD2_1
6472,,,RBL2_4
6473,,,RBL2_1
6474,,,AKTIP_1
6475,,,RPGRIP1L_1
6476,,,IRX3_1
6477,,,CES1_1
6478,,,GNAO1_3
6479,,,AMFR_1
6480,,,MT3_1
6481,,,MT1E_1
6482,,,MT1A_2
6483,,,MT1F_2
6484,,,MT1F_1
6485,,,HERPUD1_1
6486,,,CPNE2_1
6487,,,RSPRY1_1
6488,,,COQ9_1
6489,,,CCDC102A_1
6490,,,ZNF319_1
6491,,,USB1_1
6492,,,MMP15_2
6493,,,MMP15_1
6494,,,SLC38A7_1
6495,,,CDH11_1
6496,,,CA7_1
6497,,,CA7_2
6498,,,PDP2_1
6499,,,FAM96B_1
6500,,,CES3_2
6501,,,C16orf70_1
6502,,,KIAA0895L_1
6503,,,TMEM208_1
6504,,,FHOD1_1
6505,,,SLC9A5_1
6506,,,FHOD1_2
6507,,,KCTD19_1
6508,,,KCTD19_2
6509,,,TPPP3_1
6510,,,ACD_1
6511,,,PARD6A_1
6512,,,C16orf86_1
6513,,,RANBP10_1
6514,,,TSNAXIP1_1
6515,,,FLJ13111_1
6516,,,NUTF2_1
6517,,,PSKH1_1
6518,,,PSMB10_3
6519,,,DUS2_2
6520,,,PLA2G15_1
6521,,,SMPD3_1
6522,,,ZFP90_2
6523,,,ZFP90_1
6524,,,CHTF8_2
6525,,,UTP4_1
6526,,,SNTB2_1
6527,,,SNTB2_9
6528,,,PDF_1
6529,,,NIP7_1
6530,,,TERF2_1
6531,,,CYB5B_1
6532,,,NQO1_2
6533,,,DDX19B_1
6534,,,SF3B3_1
6535,,,CALB2_1
6536,,,ZFHX3_2
6537,,,PSMD7_1
6538,,,KARS_1
6539,,,TERF2IP_1
6540,,,MON1B_1
6541,,,ADAMTS18_1
6542,,,ADAMTS18_2
6543,,,VAT1L_1
6544,,,MAF_2
6545,,,MAF_1
6546,,,DYNLRB2_2
6547,,,DYNLRB2_1
6548,,,CDYL2_1
6549,,,C16orf46_1
6550,,,C16orf46_3
6551,,,GCSH_1
6552,,,GCSH_3
6553,,,GAN_1
6554,,,MLYCD_1
6555,,,MBTPS1_2
6556,,,DNAAF1_1
6557,,,KLHL36_1
6558,,,ZDHHC7_2
6559,,,GSE1_3
6560,,,GSE1_1
6561,,,COX4I1_1
6562,,,IRF8_2
6563,,,IRF8_1
6564,,,FOXF1_1
6565,,,MTHFSD_1
6566,,,MTHFSD_2
6567,,,JPH3_2
6568,,,JPH3_1
6569,,,ZC3H18_1
6570,,,SNAI3_1
6571,,,PIEZO1_1
6572,,,APRT_1
6573,,,GALNS_1
6574,,,TRAPPC2L_1
6575,,,CBFA2T3_1
6576,,,CBFA2T3_4
6577,,,ACSF3_1
6578,,,ZNF778_2
6579,,,ZNF778_1
6580,,,ANKRD11_1
6581,,,RPL13_1
6582,,,RPL13_2
6583,,,SPATA33_1
6584,,,VPS9D1_1
6585,,,SPIRE2_1
6586,,,DEF8_1
6587,,,PRDM7_1
6588,,,DOC2B_2
6589,,,DOC2B_1
6590,,,GEMIN4_2
6591,,,VPS53_2
6592,,,GEMIN4_1
6593,,,GLOD4_1
6594,,,ABR_1
6595,,,INPP5K_1
6596,,,INPP5K_2
6597,,,WDR81_1
6598,,,WDR81_2
6599,,,OVCA2_1
6600,,,OVCA2_3
6601,,,HIC1_3
6602,,,HIC1_4
6603,,,HIC1_1
6604,,,HIC1_2
6605,,,SRR_1
6606,,,SMG6_1
6607,,,METTL16_1
6608,,,RAP1GAP2_2
6609,,,SHPK_1
6610,,,TAX1BP3_1
6611,,,TMEM93_1
6612,,,P2RX5_1
6613,,,ITGAE_1
6614,,,ZZEF1_1
6615,,,CYB5D2_1
6616,,,ZZEF1_2
6617,,,CYB5D2_2
6618,,,ANKFY1_1
6619,,,MED11_1
6620,,,ZMYND15_2
6621,,,PSMB6_1
6622,,,PLD2_1
6623,,,C17orf107_2
6624,,,RNF167_1
6625,,,INCA1_1
6626,,,KIF1C_1
6627,,,KIF1C_2
6628,,,SLC52A1_1
6629,,,ZFP3_2
6630,,,ZFP3_3
6631,,,RABEP1_1
6632,,,RABEP1_2
6633,,,RPAIN_2
6634,,,RPAIN_3
6635,,,C1QBP_1
6636,,,KIAA0753_3
6637,,,KIAA0753_1
6638,,,MED31_1
6639,,,RNASEK_2
6640,,,C17orf49_2
6641,,,SLC16A11_1
6642,,,DLG4_4
6643,,,CTDNEP1_1
6644,,,CLDN7_3
6645,,,GPS2_2
6646,,,GPS2_1
6647,,,NEURL4_1
6648,,,TNK1_1
6649,,,PLSCR3_4
6650,,,PLSCR3_2
6651,,,PLSCR3_1
6652,,,PLSCR3_6
6653,,,TMEM256_2
6654,,,FGF11_3
6655,,,FGF11_2
6656,,,KIAA0753_2
6657,,,ZBTB4_2
6658,,,TP53_2
6659,,,EFNB3_1
6660,,,DNAH2_1
6661,,,KDM6B_3
6662,,,KDM6B_4
6663,,,CHD3_3
6664,,,NAA38_3
6665,,,CNTROB_2
6666,,,ALOX15B_1
6667,,,HES7_1
6668,,,PER1_2
6669,,,PER1_1
6670,,,VAMP2_1
6671,,,TMEM107_1
6672,,,TMEM107_2
6673,,,VAMP2_2
6674,,,AURKB_3
6675,,,AURKB_1
6676,,,RPL26_6
6677,,,NDEL1_1
6678,,,RPL26_4
6679,,,STX8_1
6680,,,STX8_2
6681,,,CFAP52_1
6682,,,GAS7_4
6683,,,ADPRM_1
6684,,,SHISA6_1
6685,,,SHISA6_2
6686,,,MYOCD_1
6687,,,MYOCD_2
6688,,,HS3ST3B1_1
6689,,,PMP22_1
6690,,,TEKT3_1
6691,,,CENPV_1
6692,,,ZNF287_1
6693,,,MPRIP_1
6694,,,NT5M_1
6695,,,RASD1_1
6696,,,ATPAF2_1
6697,,,LLGL1_1
6698,,,FLII_1
6699,,,MIEF2_1
6700,,,SMCR8_1
6701,,,ALDH3A2_1
6702,,,ALDH3A2_3
6703,,,SPECC1_1
6704,,,USP22_1
6705,,,TMEM11_1
6706,,,MAP2K3_1
6707,,,TMEM97_1
6708,,,POLDIP2_1
6709,,,TMEM199_1
6710,,,SARM1_1
6711,,,SLC46A1_1
6712,,,SPAG5_1
6713,,,SPAG5_2
6714,,,SDF2_1
6715,,,SDF2_2
6716,,,SUPT6H_1
6717,,,TLCD1_1
6718,,,TLCD1_2
6719,,,NEK8_1
6720,,,ERAL1_1
6721,,,SEZ6_1
6722,,,MYO18A_4
6723,,,MYO18A_1
6724,,,TP53I13_1
6725,,,SSH2_1
6726,,,NSRP1_1
6727,,,SLC6A4_1
6728,,,GOSR1_1
6729,,,ATAD5_1
6730,,,RNF135_1
6731,,,NF1_1
6732,,,NF1_2
6733,,,RHBDL3_1
6734,,,ZNF207_1
6735,,,CCT6B_1
6736,,,AP2B1_2
6737,,,RASL10B_1
6738,,,PIGW_1
6739,,,LHX1_1
6740,,,ACACA_2
6741,,,SOCS7_1
6742,,,SRCIN1_2
6743,,,MLLT6_1
6744,,,PIP5K2B_1
6745,,,LASP1_1
6746,,,PLXDC1_1
6747,,,STAC2_1
6748,,,CDK12_1
6749,,,CDK12_2
6750,,,PNMT_1
6751,,,PNMT_2
6752,,,MIEN1_1
6753,,,MED24_1
6754,,,WIPF2_1
6755,,,RARA_2
6756,,,TOP2A_1
6757,,,IGFBP4_1
6758,,,SMARCE1_1
6759,,,HAP1_1
6760,,,JUP_2
6761,,,P3H4_3
6762,,,P3H4_2
6763,,,FKBP10_2
6764,,,P3H4_1
6765,,,FKBP10_1
6766,,,KLHL11_1
6767,,,ACLY_2
6768,,,CNP_1
6769,,,NKIRAS2_1
6770,,,DHX58_2
6771,,,STAT5B_3
6772,,,STAT5B_1
6773,,,STAT5A_5
6774,,,PTRF_1
6775,,,ATP6V0A1_1
6776,,,NAGLU_1
6777,,,DNAJC7_3
6778,,,PSMC3IP_1
6779,,,TUBG2_1
6780,,,TUBG2_2
6781,,,RAMP2_1
6782,,,VPS25_1
6783,,,CCDC56_1
6784,,,CNTD1_1
6785,,,BECN1_1
6786,,,PSME3_1
6787,,,AARSD1_1
6788,,,RND2_1
6789,,,ETV4_3
6790,,,DUSP3_1
6791,,,MPP2_2
6792,,,MPP2_1
6793,,,MPP2_3
6794,,,PYY_2
6795,,,NAGS_1
6796,,,TMEM101_1
6797,,,UBTF_3
6798,,,UBTF_4
6799,,,UBTF_1
6800,,,UBTF_5
6801,,,RUNDC3A_1
6802,,,GRN_1
6803,,,ADAM11_1
6804,,,C1QL1_1
6805,,,ACBD4_2
6806,,,FMNL1_1
6807,,,MAP3K14_1
6808,,,ARHGAP27_1
6809,,,CRHR1_1
6810,,,CRHR1_2
6811,,,CRHR1_3
6812,,,WNT3_1
6813,,,WNT9B_1
6814,,,MYL4_2
6815,,,CDC27_1
6816,,,MYL4_3
6817,,,NPEPPS_2
6818,,,NPEPPS_1
6819,,,KPNB1_1
6820,,,TBKBP1_1
6821,,,TBX21_1
6822,,,MRPL10_1
6823,,,LRRC46_1
6824,,,SCRN2_1
6825,,,CBX1_2
6826,,,CBX1_1
6827,,,SNX11_1
6828,,,SNX11_2
6829,,,HOXB4_4
6830,,,HOXB4_5
6831,,,HOXB4_1
